timestamp,node_id,region,download_utilization_pct,upload_utilization_pct,capacity_mbps,status
2026-06-02 12:00:00,NYC-001,New York,71.04,40.98,1000,warning
2026-06-02 12:00:00,NYC-002,New York,59.26,32.32,1000,normal
2026-06-02 12:00:00,NYC-003,New York,82.86,33.51,1000,warning
2026-06-02 12:00:00,CHI-001,Chicago,54.68,29.55,1000,normal
2026-06-02 12:00:00,CHI-002,Chicago,65.75,24.81,1000,normal
2026-06-02 12:00:00,CHI-003,Chicago,76.29,34.33,1000,warning
2026-06-02 13:00:00,PHL-001,Philadelphia,58.56,35.56,1000,normal
2026-06-02 13:00:00,PHL-002,Philadelphia,60.64,33.84,1000,normal
2026-06-02 13:00:00,PHL-003,Philadelphia,67.13,42.53,1000,normal
2026-06-02 13:00:00,PHL-004,Philadelphia,70.71,36.42,1000,warning
2026-06-02 13:00:00,NYC-001,New York,73.53,32.67,1000,warning
2026-06-02 13:00:00,NYC-002,New York,58.09,37.24,1000,normal
2026-06-02 13:00:00,NYC-003,New York,77.74,39.21,1000,warning
2026-06-02 13:00:00,CHI-001,Chicago,57.9,31.69,1000,normal
2026-06-02 13:00:00,CHI-002,Chicago,66.06,31.31,1000,normal
2026-06-02 13:00:00,CHI-003,Chicago,75.33,34.54,1000,warning
2026-06-02 14:00:00,PHL-001,Philadelphia,59.25,31.85,1000,normal
2026-06-02 14:00:00,PHL-002,Philadelphia,64.08,26.34,1000,normal
2026-06-02 14:00:00,PHL-003,Philadelphia,68.7,43.16,1000,normal
2026-06-02 14:00:00,PHL-004,Philadelphia,67.7,37.88,1000,normal
2026-06-02 14:00:00,NYC-001,New York,71.53,45.92,1000,warning
2026-06-02 14:00:00,NYC-002,New York,60.37,25.46,1000,normal
2026-06-02 14:00:00,NYC-003,New York,75.28,38.79,1000,warning
2026-06-02 14:00:00,CHI-001,Chicago,54.42,20.57,1000,normal
2026-06-02 14:00:00,CHI-002,Chicago,68.75,42.89,1000,normal
2026-06-02 14:00:00,CHI-003,Chicago,76.97,29.65,1000,warning
2026-06-02 15:00:00,PHL-001,Philadelphia,59.86,29.9,1000,normal
2026-06-02 15:00:00,PHL-002,Philadelphia,63.73,32.03,1000,normal
2026-06-02 15:00:00,PHL-003,Philadelphia,67.04,40.25,1000,normal
2026-06-02 15:00:00,PHL-004,Philadelphia,72.04,30.48,1000,warning
2026-06-02 15:00:00,NYC-001,New York,74.11,34.47,1000,warning
2026-06-02 15:00:00,NYC-002,New York,62.87,31.59,1000,normal
2026-06-02 15:00:00,NYC-003,New York,82.49,50.25,1000,warning
2026-06-02 15:00:00,CHI-001,Chicago,52.21,30.65,1000,normal
2026-06-02 15:00:00,CHI-002,Chicago,65.29,41.15,1000,normal
2026-06-02 15:00:00,CHI-003,Chicago,77.25,46.05,1000,warning
2026-06-02 16:00:00,PHL-001,Philadelphia,55.46,24.38,1000,normal
2026-06-02 16:00:00,PHL-002,Philadelphia,62.7,40.73,1000,normal
2026-06-02 16:00:00,PHL-003,Philadelphia,68.34,26.97,1000,normal
2026-06-02 16:00:00,PHL-004,Philadelphia,68.51,31.07,1000,normal
2026-06-02 16:00:00,NYC-001,New York,74.11,38.02,1000,warning
2026-06-02 16:00:00,NYC-002,New York,59.14,26.41,1000,normal
2026-06-02 16:00:00,NYC-003,New York,75.59,42.27,1000,warning
2026-06-02 16:00:00,CHI-001,Chicago,54.57,22.92,1000,normal
2026-06-02 16:00:00,CHI-002,Chicago,67.45,24.49,1000,normal
2026-06-02 16:00:00,CHI-003,Chicago,78.67,44.18,1000,warning
2026-06-02 17:00:00,PHL-001,Philadelphia,59.69,27.81,1000,normal
2026-06-02 17:00:00,PHL-002,Philadelphia,63.31,37.75,1000,normal
2026-06-02 17:00:00,PHL-003,Philadelphia,71.28,35.54,1000,warning
2026-06-02 17:00:00,PHL-004,Philadelphia,64.5,32.29,1000,normal
2026-06-02 17:00:00,NYC-001,New York,74.34,45.42,1000,warning
2026-06-02 17:00:00,NYC-002,New York,62.49,30.13,1000,normal
2026-06-02 17:00:00,NYC-003,New York,78.96,38.46,1000,warning
2026-06-02 17:00:00,CHI-001,Chicago,55.78,26.38,1000,normal
2026-06-02 17:00:00,CHI-002,Chicago,66.73,26.45,1000,normal
2026-06-02 17:00:00,CHI-003,Chicago,77.02,49.35,1000,warning
2026-06-02 18:00:00,PHL-001,Philadelphia,64.91,36.21,1000,normal
2026-06-02 18:00:00,PHL-002,Philadelphia,72.2,43.72,1000,warning
2026-06-02 18:00:00,PHL-003,Philadelphia,79.51,48.33,1000,warning
2026-06-02 18:00:00,PHL-004,Philadelphia,76.24,33.93,1000,warning
2026-06-02 18:00:00,NYC-001,New York,84.11,48.6,1000,warning
2026-06-02 18:00:00,NYC-002,New York,71.48,25.79,1000,warning
2026-06-02 18:00:00,NYC-003,New York,83.38,44.97,1000,warning
2026-06-02 18:00:00,CHI-001,Chicago,66.37,43.09,1000,normal
2026-06-02 18:00:00,CHI-002,Chicago,76.28,36.63,1000,warning
2026-06-02 18:00:00,CHI-003,Chicago,83.79,45.26,1000,warning
2026-06-02 19:00:00,PHL-001,Philadelphia,69.18,33.42,1000,normal
2026-06-02 19:00:00,PHL-002,Philadelphia,72.55,45.06,1000,warning
2026-06-02 19:00:00,PHL-003,Philadelphia,74.68,43.97,1000,warning
2026-06-02 19:00:00,PHL-004,Philadelphia,75.55,34.94,1000,warning
2026-06-02 19:00:00,NYC-001,New York,80.67,41.09,1000,warning
2026-06-02 19:00:00,NYC-002,New York,69.03,40.57,1000,normal
2026-06-02 19:00:00,NYC-003,New York,84.4,31.54,1000,warning
2026-06-02 19:00:00,CHI-001,Chicago,65.97,35.35,1000,normal
2026-06-02 19:00:00,CHI-002,Chicago,73.24,45.69,1000,warning
2026-06-02 19:00:00,CHI-003,Chicago,84.06,41.05,1000,warning
2026-06-02 20:00:00,PHL-001,Philadelphia,64.23,27.4,1000,normal
2026-06-02 20:00:00,PHL-002,Philadelphia,67.08,39.67,1000,normal
2026-06-02 20:00:00,PHL-003,Philadelphia,79.81,44.16,1000,warning
2026-06-02 20:00:00,PHL-004,Philadelphia,74.46,35.93,1000,warning
2026-06-02 20:00:00,NYC-001,New York,81.87,43.09,1000,warning
2026-06-02 20:00:00,NYC-002,New York,69.61,33.22,1000,normal
2026-06-02 20:00:00,NYC-003,New York,85.2,51.43,1000,critical
2026-06-02 20:00:00,CHI-001,Chicago,60.59,28.2,1000,normal
2026-06-02 20:00:00,CHI-002,Chicago,74.7,31.46,1000,warning
2026-06-02 20:00:00,CHI-003,Chicago,86.63,45.26,1000,critical
2026-06-02 21:00:00,PHL-001,Philadelphia,70.14,30.76,1000,warning
2026-06-02 21:00:00,PHL-002,Philadelphia,74.82,40.96,1000,warning
2026-06-02 21:00:00,PHL-003,Philadelphia,76.05,39.53,1000,warning
2026-06-02 21:00:00,PHL-004,Philadelphia,78.69,45.12,1000,warning
2026-06-02 21:00:00,NYC-001,New York,80.09,42.6,1000,warning
2026-06-02 21:00:00,NYC-002,New York,68.47,42.54,1000,normal
2026-06-02 21:00:00,NYC-003,New York,85.56,50.45,1000,critical
2026-06-02 21:00:00,CHI-001,Chicago,63.86,29.1,1000,normal
2026-06-02 21:00:00,CHI-002,Chicago,75.62,40.55,1000,warning
2026-06-02 21:00:00,CHI-003,Chicago,87.27,49.42,1000,critical
2026-06-02 22:00:00,PHL-001,Philadelphia,67.47,40.58,1000,normal
2026-06-02 22:00:00,PHL-002,Philadelphia,72.03,44.73,1000,warning
2026-06-02 22:00:00,PHL-003,Philadelphia,78.28,34.65,1000,warning
2026-06-02 22:00:00,PHL-004,Philadelphia,76.73,40.2,1000,warning
2026-06-02 22:00:00,NYC-001,New York,84.19,31.74,1000,warning
2026-06-02 22:00:00,NYC-002,New York,66.86,38.39,1000,normal
2026-06-02 22:00:00,NYC-003,New York,84.46,32.91,1000,warning
2026-06-02 22:00:00,CHI-001,Chicago,63.32,40.62,1000,normal
2026-06-02 22:00:00,CHI-002,Chicago,74.99,46.8,1000,warning
2026-06-02 22:00:00,CHI-003,Chicago,88.18,37.66,1000,critical
2026-06-02 23:00:00,PHL-001,Philadelphia,50.8,25.12,1000,normal
2026-06-02 23:00:00,PHL-002,Philadelphia,55.45,31.83,1000,normal
2026-06-02 23:00:00,PHL-003,Philadelphia,58.43,22.47,1000,normal
2026-06-02 23:00:00,PHL-004,Philadelphia,62.9,24.67,1000,normal
2026-06-02 23:00:00,NYC-001,New York,67.6,41.1,1000,normal
2026-06-02 23:00:00,NYC-002,New York,52.29,33.67,1000,normal
2026-06-02 23:00:00,NYC-003,New York,74.37,43.98,1000,warning
2026-06-02 23:00:00,CHI-001,Chicago,43.93,25.8,1000,normal
2026-06-02 23:00:00,CHI-002,Chicago,53.88,27.53,1000,normal
2026-06-02 23:00:00,CHI-003,Chicago,67.93,37.49,1000,normal
2026-06-03 00:00:00,PHL-001,Philadelphia,49.78,26.15,1000,normal
2026-06-03 00:00:00,PHL-002,Philadelphia,56.58,35.76,1000,normal
2026-06-03 00:00:00,PHL-003,Philadelphia,59.45,24.98,1000,normal
2026-06-03 00:00:00,PHL-004,Philadelphia,54.6,33.59,1000,normal
2026-06-03 00:00:00,NYC-001,New York,67.97,42.45,1000,normal
2026-06-03 00:00:00,NYC-002,New York,48.77,17.99,1000,normal
2026-06-03 00:00:00,NYC-003,New York,73.64,45.86,1000,warning
2026-06-03 00:00:00,CHI-001,Chicago,43.42,20.52,1000,normal
2026-06-03 00:00:00,CHI-002,Chicago,56.44,35.78,1000,normal
2026-06-03 00:00:00,CHI-003,Chicago,69.23,34.46,1000,normal
2026-06-03 01:00:00,PHL-001,Philadelphia,45.18,27.84,1000,normal
2026-06-03 01:00:00,PHL-002,Philadelphia,51.09,24.83,1000,normal
2026-06-03 01:00:00,PHL-003,Philadelphia,62.82,35.99,1000,normal
2026-06-03 01:00:00,PHL-004,Philadelphia,61.97,29.48,1000,normal
2026-06-03 01:00:00,NYC-001,New York,69.05,27.37,1000,normal
2026-06-03 01:00:00,NYC-002,New York,50.32,19.11,1000,normal
2026-06-03 01:00:00,NYC-003,New York,70.29,33.21,1000,warning
2026-06-03 01:00:00,CHI-001,Chicago,48.61,17.49,1000,normal
2026-06-03 01:00:00,CHI-002,Chicago,57.82,27.93,1000,normal
2026-06-03 01:00:00,CHI-003,Chicago,73.1,44.35,1000,warning
2026-06-03 02:00:00,PHL-001,Philadelphia,45.19,25.11,1000,normal
2026-06-03 02:00:00,PHL-002,Philadelphia,54.36,34.97,1000,normal
2026-06-03 02:00:00,PHL-003,Philadelphia,60.95,28.61,1000,normal
2026-06-03 02:00:00,PHL-004,Philadelphia,55.92,21.62,1000,normal
2026-06-03 02:00:00,NYC-001,New York,69.69,33.9,1000,normal
2026-06-03 02:00:00,NYC-002,New York,52.3,28.37,1000,normal
2026-06-03 02:00:00,NYC-003,New York,71.37,25.44,1000,warning
2026-06-03 02:00:00,CHI-001,Chicago,47.29,20.01,1000,normal
2026-06-03 02:00:00,CHI-002,Chicago,56.36,29.27,1000,normal
2026-06-03 02:00:00,CHI-003,Chicago,67.81,39.3,1000,normal
2026-06-03 03:00:00,PHL-001,Philadelphia,46.06,19.11,1000,normal
2026-06-03 03:00:00,PHL-002,Philadelphia,56.96,25.55,1000,normal
2026-06-03 03:00:00,PHL-003,Philadelphia,59.69,37.02,1000,normal
2026-06-03 03:00:00,PHL-004,Philadelphia,54.42,33.06,1000,normal
2026-06-03 03:00:00,NYC-001,New York,65.47,25.47,1000,normal
2026-06-03 03:00:00,NYC-002,New York,49.01,19.72,1000,normal
2026-06-03 03:00:00,NYC-003,New York,72.01,25.76,1000,warning
2026-06-03 03:00:00,CHI-001,Chicago,41.12,24.14,1000,normal
2026-06-03 03:00:00,CHI-002,Chicago,57.03,25.5,1000,normal
2026-06-03 03:00:00,CHI-003,Chicago,68.45,25.03,1000,normal
2026-06-03 04:00:00,PHL-001,Philadelphia,50.33,25.56,1000,normal
2026-06-03 04:00:00,PHL-002,Philadelphia,55.97,27.59,1000,normal
2026-06-03 04:00:00,PHL-003,Philadelphia,63.47,31.99,1000,normal
2026-06-03 04:00:00,PHL-004,Philadelphia,55.27,27.7,1000,normal
2026-06-03 04:00:00,NYC-001,New York,70.27,25.51,1000,warning
2026-06-03 04:00:00,NYC-002,New York,53.27,32.5,1000,normal
2026-06-03 04:00:00,NYC-003,New York,70.61,34.42,1000,warning
2026-06-03 04:00:00,CHI-001,Chicago,48.71,17.94,1000,normal
2026-06-03 04:00:00,CHI-002,Chicago,58.47,27.51,1000,normal
2026-06-03 04:00:00,CHI-003,Chicago,71.52,35.55,1000,warning
2026-06-03 05:00:00,PHL-001,Philadelphia,51.68,19.23,1000,normal
2026-06-03 05:00:00,PHL-002,Philadelphia,50.65,26.97,1000,normal
2026-06-03 05:00:00,PHL-003,Philadelphia,59.19,25.6,1000,normal
2026-06-03 05:00:00,PHL-004,Philadelphia,59.46,30.59,1000,normal
2026-06-03 05:00:00,NYC-001,New York,66.55,43.15,1000,normal
2026-06-03 05:00:00,NYC-002,New York,51.24,24.91,1000,normal
2026-06-03 05:00:00,NYC-003,New York,71.45,27.13,1000,warning
2026-06-03 05:00:00,CHI-001,Chicago,46.61,28.24,1000,normal
2026-06-03 05:00:00,CHI-002,Chicago,59.51,34.56,1000,normal
2026-06-03 05:00:00,CHI-003,Chicago,71.73,29.73,1000,warning
2026-06-03 06:00:00,PHL-001,Philadelphia,53.01,22.19,1000,normal
2026-06-03 06:00:00,PHL-002,Philadelphia,57.71,28.05,1000,normal
2026-06-03 06:00:00,PHL-003,Philadelphia,66.3,25.1,1000,normal
2026-06-03 06:00:00,PHL-004,Philadelphia,62.81,34.52,1000,normal
2026-06-03 06:00:00,NYC-001,New York,71.85,28.44,1000,warning
2026-06-03 06:00:00,NYC-002,New York,59.38,21.98,1000,normal
2026-06-03 06:00:00,NYC-003,New York,78.72,29.75,1000,warning
2026-06-03 06:00:00,CHI-001,Chicago,46.77,26.74,1000,normal
2026-06-03 06:00:00,CHI-002,Chicago,65.47,33.84,1000,normal
2026-06-03 06:00:00,CHI-003,Chicago,75.92,39.36,1000,warning
2026-06-03 07:00:00,PHL-001,Philadelphia,52.04,20.12,1000,normal
2026-06-03 07:00:00,PHL-002,Philadelphia,57.83,31.78,1000,normal
2026-06-03 07:00:00,PHL-003,Philadelphia,68.3,41.69,1000,normal
2026-06-03 07:00:00,PHL-004,Philadelphia,65.17,41.74,1000,normal
2026-06-03 07:00:00,NYC-001,New York,73.2,33.34,1000,warning
2026-06-03 07:00:00,NYC-002,New York,56.62,23.43,1000,normal
2026-06-03 07:00:00,NYC-003,New York,76.97,32.12,1000,warning
2026-06-03 07:00:00,CHI-001,Chicago,46.87,28.29,1000,normal
2026-06-03 07:00:00,CHI-002,Chicago,62.81,36.35,1000,normal
2026-06-03 07:00:00,CHI-003,Chicago,75.84,44.91,1000,warning
2026-06-03 08:00:00,PHL-001,Philadelphia,56.16,36.08,1000,normal
2026-06-03 08:00:00,PHL-002,Philadelphia,61.55,32.87,1000,normal
2026-06-03 08:00:00,PHL-003,Philadelphia,67.66,24.21,1000,normal
2026-06-03 08:00:00,PHL-004,Philadelphia,66.83,40.02,1000,normal
2026-06-03 08:00:00,NYC-001,New York,71.2,28.77,1000,warning
2026-06-03 08:00:00,NYC-002,New York,57.62,25.51,1000,normal
2026-06-03 08:00:00,NYC-003,New York,73.8,25.97,1000,warning
2026-06-03 08:00:00,CHI-001,Chicago,52.96,27.53,1000,normal
2026-06-03 08:00:00,CHI-002,Chicago,63.0,24.73,1000,normal
2026-06-03 08:00:00,CHI-003,Chicago,76.2,27.37,1000,warning
2026-06-03 09:00:00,PHL-001,Philadelphia,55.37,22.95,1000,normal
2026-06-03 09:00:00,PHL-002,Philadelphia,58.36,26.39,1000,normal
2026-06-03 09:00:00,PHL-003,Philadelphia,66.02,37.4,1000,normal
2026-06-03 09:00:00,PHL-004,Philadelphia,65.61,34.14,1000,normal
2026-06-03 09:00:00,NYC-001,New York,70.11,25.65,1000,warning
2026-06-03 09:00:00,NYC-002,New York,53.26,28.51,1000,normal
2026-06-03 09:00:00,NYC-003,New York,77.14,33.3,1000,warning
2026-06-03 09:00:00,CHI-001,Chicago,51.3,25.43,1000,normal
2026-06-03 09:00:00,CHI-002,Chicago,63.25,27.32,1000,normal
2026-06-03 09:00:00,CHI-003,Chicago,76.93,29.55,1000,warning
2026-06-03 10:00:00,PHL-001,Philadelphia,52.84,22.98,1000,normal
2026-06-03 10:00:00,PHL-002,Philadelphia,60.43,29.97,1000,normal
2026-06-03 10:00:00,PHL-003,Philadelphia,67.8,24.65,1000,normal
2026-06-03 10:00:00,PHL-004,Philadelphia,62.56,33.14,1000,normal
2026-06-03 10:00:00,NYC-001,New York,69.65,30.68,1000,normal
2026-06-03 10:00:00,NYC-002,New York,53.69,21.0,1000,normal
2026-06-03 10:00:00,NYC-003,New York,72.96,32.72,1000,warning
2026-06-03 10:00:00,CHI-001,Chicago,46.06,26.44,1000,normal
2026-06-03 10:00:00,CHI-002,Chicago,61.65,28.61,1000,normal
2026-06-03 10:00:00,CHI-003,Chicago,76.62,38.32,1000,warning
2026-06-03 11:00:00,PHL-001,Philadelphia,56.07,33.19,1000,normal
2026-06-03 11:00:00,PHL-002,Philadelphia,55.58,33.82,1000,normal
2026-06-03 11:00:00,PHL-003,Philadelphia,64.05,22.78,1000,normal
2026-06-03 11:00:00,PHL-004,Philadelphia,66.77,40.64,1000,normal
2026-06-03 11:00:00,NYC-001,New York,73.05,38.13,1000,warning
2026-06-03 11:00:00,NYC-002,New York,57.68,27.42,1000,normal
2026-06-03 11:00:00,NYC-003,New York,71.55,25.49,1000,warning
2026-06-03 11:00:00,CHI-001,Chicago,48.6,28.69,1000,normal
2026-06-03 11:00:00,CHI-002,Chicago,64.31,38.56,1000,normal
2026-06-03 11:00:00,CHI-003,Chicago,77.92,29.33,1000,warning
2026-06-03 12:00:00,PHL-001,Philadelphia,60.16,25.45,1000,normal
2026-06-03 12:00:00,PHL-002,Philadelphia,63.71,32.31,1000,normal
2026-06-03 12:00:00,PHL-003,Philadelphia,70.17,31.09,1000,warning
2026-06-03 12:00:00,PHL-004,Philadelphia,66.12,29.75,1000,normal
2026-06-03 12:00:00,NYC-001,New York,74.61,37.54,1000,warning
2026-06-03 12:00:00,NYC-002,New York,56.91,28.62,1000,normal
2026-06-03 12:00:00,NYC-003,New York,83.46,37.96,1000,warning
2026-06-03 12:00:00,CHI-001,Chicago,55.82,33.25,1000,normal
2026-06-03 12:00:00,CHI-002,Chicago,69.49,29.25,1000,normal
2026-06-03 12:00:00,CHI-003,Chicago,77.28,31.62,1000,warning
2026-06-03 13:00:00,PHL-001,Philadelphia,58.22,33.65,1000,normal
2026-06-03 13:00:00,PHL-002,Philadelphia,64.24,25.9,1000,normal
2026-06-03 13:00:00,PHL-003,Philadelphia,72.44,36.09,1000,warning
2026-06-03 13:00:00,PHL-004,Philadelphia,69.44,40.13,1000,normal
2026-06-03 13:00:00,NYC-001,New York,76.29,47.85,1000,warning
2026-06-03 13:00:00,NYC-002,New York,60.52,32.72,1000,normal
2026-06-03 13:00:00,NYC-003,New York,80.65,49.14,1000,warning
2026-06-03 13:00:00,CHI-001,Chicago,55.02,21.75,1000,normal
2026-06-03 13:00:00,CHI-002,Chicago,65.01,31.38,1000,normal
2026-06-03 13:00:00,CHI-003,Chicago,78.22,33.82,1000,warning
2026-06-03 14:00:00,PHL-001,Philadelphia,53.85,27.04,1000,normal
2026-06-03 14:00:00,PHL-002,Philadelphia,61.48,29.85,1000,normal
2026-06-03 14:00:00,PHL-003,Philadelphia,68.14,40.85,1000,normal
2026-06-03 14:00:00,PHL-004,Philadelphia,64.01,39.0,1000,normal
2026-06-03 14:00:00,NYC-001,New York,78.73,42.08,1000,warning
2026-06-03 14:00:00,NYC-002,New York,60.06,29.36,1000,normal
2026-06-03 14:00:00,NYC-003,New York,79.94,46.97,1000,warning
2026-06-03 14:00:00,CHI-001,Chicago,57.17,27.72,1000,normal
2026-06-03 14:00:00,CHI-002,Chicago,69.46,37.89,1000,normal
2026-06-03 14:00:00,CHI-003,Chicago,78.33,38.59,1000,warning
2026-06-03 15:00:00,PHL-001,Philadelphia,54.61,20.13,1000,normal
2026-06-03 15:00:00,PHL-002,Philadelphia,59.83,37.08,1000,normal
2026-06-03 15:00:00,PHL-003,Philadelphia,69.86,39.42,1000,normal
2026-06-03 15:00:00,PHL-004,Philadelphia,67.44,27.1,1000,normal
2026-06-03 15:00:00,NYC-001,New York,75.09,36.14,1000,warning
2026-06-03 15:00:00,NYC-002,New York,59.52,30.17,1000,normal
2026-06-03 15:00:00,NYC-003,New York,75.99,35.1,1000,warning
2026-06-03 15:00:00,CHI-001,Chicago,52.26,24.7,1000,normal
2026-06-03 15:00:00,CHI-002,Chicago,66.63,35.27,1000,normal
2026-06-03 15:00:00,CHI-003,Chicago,81.14,44.16,1000,warning
2026-06-03 16:00:00,PHL-001,Philadelphia,53.93,20.4,1000,normal
2026-06-03 16:00:00,PHL-002,Philadelphia,64.43,28.04,1000,normal
2026-06-03 16:00:00,PHL-003,Philadelphia,72.14,39.46,1000,warning
2026-06-03 16:00:00,PHL-004,Philadelphia,70.65,43.24,1000,warning
2026-06-03 16:00:00,NYC-001,New York,75.6,39.68,1000,warning
2026-06-03 16:00:00,NYC-002,New York,57.13,25.99,1000,normal
2026-06-03 16:00:00,NYC-003,New York,84.08,47.05,1000,warning
2026-06-03 16:00:00,CHI-001,Chicago,53.14,28.09,1000,normal
2026-06-03 16:00:00,CHI-002,Chicago,70.23,31.1,1000,warning
2026-06-03 16:00:00,CHI-003,Chicago,78.66,46.21,1000,warning
2026-06-03 17:00:00,PHL-001,Philadelphia,59.91,33.01,1000,normal
2026-06-03 17:00:00,PHL-002,Philadelphia,65.63,37.52,1000,normal
2026-06-03 17:00:00,PHL-003,Philadelphia,71.91,36.52,1000,warning
2026-06-03 17:00:00,PHL-004,Philadelphia,68.57,32.71,1000,normal
2026-06-03 17:00:00,NYC-001,New York,75.77,34.76,1000,warning
2026-06-03 17:00:00,NYC-002,New York,57.44,23.79,1000,normal
2026-06-03 17:00:00,NYC-003,New York,83.88,41.59,1000,warning
2026-06-03 17:00:00,CHI-001,Chicago,51.81,20.27,1000,normal
2026-06-03 17:00:00,CHI-002,Chicago,65.06,39.25,1000,normal
2026-06-03 17:00:00,CHI-003,Chicago,77.01,44.76,1000,warning
2026-06-03 18:00:00,PHL-001,Philadelphia,69.08,42.49,1000,normal
2026-06-03 18:00:00,PHL-002,Philadelphia,68.3,30.81,1000,normal
2026-06-03 18:00:00,PHL-003,Philadelphia,81.4,31.69,1000,warning
2026-06-03 18:00:00,PHL-004,Philadelphia,75.41,30.06,1000,warning
2026-06-03 18:00:00,NYC-001,New York,87.59,50.92,1000,critical
2026-06-03 18:00:00,NYC-002,New York,71.47,28.56,1000,warning
2026-06-03 18:00:00,NYC-003,New York,87.78,41.54,1000,critical
2026-06-03 18:00:00,CHI-001,Chicago,64.41,27.13,1000,normal
2026-06-03 18:00:00,CHI-002,Chicago,76.27,33.21,1000,warning
2026-06-03 18:00:00,CHI-003,Chicago,89.89,43.57,1000,critical
2026-06-03 19:00:00,PHL-001,Philadelphia,66.67,29.52,1000,normal
2026-06-03 19:00:00,PHL-002,Philadelphia,74.47,36.54,1000,warning
2026-06-03 19:00:00,PHL-003,Philadelphia,81.81,37.66,1000,warning
2026-06-03 19:00:00,PHL-004,Philadelphia,79.98,51.61,1000,warning
2026-06-03 19:00:00,NYC-001,New York,85.37,37.1,1000,critical
2026-06-03 19:00:00,NYC-002,New York,68.05,34.59,1000,normal
2026-06-03 19:00:00,NYC-003,New York,93.06,55.38,1000,critical
2026-06-03 19:00:00,CHI-001,Chicago,65.41,25.61,1000,normal
2026-06-03 19:00:00,CHI-002,Chicago,75.1,40.73,1000,warning
2026-06-03 19:00:00,CHI-003,Chicago,90.64,46.8,1000,critical
2026-06-03 20:00:00,PHL-001,Philadelphia,63.22,38.17,1000,normal
2026-06-03 20:00:00,PHL-002,Philadelphia,74.81,32.58,1000,warning
2026-06-03 20:00:00,PHL-003,Philadelphia,81.38,35.14,1000,warning
2026-06-03 20:00:00,PHL-004,Philadelphia,79.64,31.39,1000,warning
2026-06-03 20:00:00,NYC-001,New York,85.22,54.02,1000,critical
2026-06-03 20:00:00,NYC-002,New York,66.78,32.41,1000,normal
2026-06-03 20:00:00,NYC-003,New York,86.9,31.11,1000,critical
2026-06-03 20:00:00,CHI-001,Chicago,59.43,29.75,1000,normal
2026-06-03 20:00:00,CHI-002,Chicago,75.01,48.63,1000,warning
2026-06-03 20:00:00,CHI-003,Chicago,87.65,31.42,1000,critical
2026-06-03 21:00:00,PHL-001,Philadelphia,69.85,42.03,1000,normal
2026-06-03 21:00:00,PHL-002,Philadelphia,73.2,43.0,1000,warning
2026-06-03 21:00:00,PHL-003,Philadelphia,77.63,33.85,1000,warning
2026-06-03 21:00:00,PHL-004,Philadelphia,79.04,44.17,1000,warning
2026-06-03 21:00:00,NYC-001,New York,83.43,46.86,1000,warning
2026-06-03 21:00:00,NYC-002,New York,68.59,24.11,1000,normal
2026-06-03 21:00:00,NYC-003,New York,84.19,35.93,1000,warning
2026-06-03 21:00:00,CHI-001,Chicago,65.68,33.8,1000,normal
2026-06-03 21:00:00,CHI-002,Chicago,77.96,39.63,1000,warning
2026-06-03 21:00:00,CHI-003,Chicago,86.07,37.56,1000,critical
2026-06-03 22:00:00,PHL-001,Philadelphia,64.81,23.61,1000,normal
2026-06-03 22:00:00,PHL-002,Philadelphia,71.36,41.97,1000,warning
2026-06-03 22:00:00,PHL-003,Philadelphia,79.54,30.48,1000,warning
2026-06-03 22:00:00,PHL-004,Philadelphia,79.64,42.13,1000,warning
2026-06-03 22:00:00,NYC-001,New York,82.7,41.73,1000,warning
2026-06-03 22:00:00,NYC-002,New York,66.94,26.31,1000,normal
2026-06-03 22:00:00,NYC-003,New York,87.69,46.87,1000,critical
2026-06-03 22:00:00,CHI-001,Chicago,60.92,28.94,1000,normal
2026-06-03 22:00:00,CHI-002,Chicago,77.59,29.15,1000,warning
2026-06-03 22:00:00,CHI-003,Chicago,91.25,33.79,1000,critical
2026-06-03 23:00:00,PHL-001,Philadelphia,48.61,24.41,1000,normal
2026-06-03 23:00:00,PHL-002,Philadelphia,57.91,29.9,1000,normal
2026-06-03 23:00:00,PHL-003,Philadelphia,61.14,30.02,1000,normal
2026-06-03 23:00:00,PHL-004,Philadelphia,59.49,38.33,1000,normal
2026-06-03 23:00:00,NYC-001,New York,66.12,23.46,1000,normal
2026-06-03 23:00:00,NYC-002,New York,53.31,24.17,1000,normal
2026-06-03 23:00:00,NYC-003,New York,72.73,39.16,1000,warning
2026-06-03 23:00:00,CHI-001,Chicago,47.17,26.91,1000,normal
2026-06-03 23:00:00,CHI-002,Chicago,57.6,20.93,1000,normal
2026-06-03 23:00:00,CHI-003,Chicago,70.68,41.99,1000,warning
2026-06-04 00:00:00,PHL-001,Philadelphia,46.0,26.85,1000,normal
2026-06-04 00:00:00,PHL-002,Philadelphia,54.72,30.57,1000,normal
2026-06-04 00:00:00,PHL-003,Philadelphia,64.99,38.57,1000,normal
2026-06-04 00:00:00,PHL-004,Philadelphia,54.1,31.53,1000,normal
2026-06-04 00:00:00,NYC-001,New York,70.15,30.73,1000,warning
2026-06-04 00:00:00,NYC-002,New York,47.85,19.61,1000,normal
2026-06-04 00:00:00,NYC-003,New York,66.52,41.91,1000,normal
2026-06-04 00:00:00,CHI-001,Chicago,45.12,29.18,1000,normal
2026-06-04 00:00:00,CHI-002,Chicago,60.66,25.84,1000,normal
